chr start end symbol
17 56429860 56494895 RNF43*
17 56431036 56494895 RNF43**
17 58029601 58042101 RNFT1
17 58042456 58050462 RNFT1-DT
17 58042456 58074333 RNFT1-DT*
17 70017991 70022120 ROCR
17 1733298 1803376 RPA1
17 5322960 5336340 RPAIN
17 5322960 5332985 RPAIN*
17 62179 202598 RPH3AL
17 62179 202633 RPH3AL*
17 37356535 37360985 RPL19
17 37356575 37360983 RPL19*
17 37004112 37009974 RPL23
17 27047002 27051377 RPL23A
17 81174665 81188573 RPL23AP87
17 8280833 8286511 RPL26
17 41150435 41154971 RPL27
17 41150289 41154971 RPL27*
17 7657637 7658286 RPL29P2
17 72199816 72206794 RPL38
17 45055521 45056619 RPRML
17 57970481 58027933 RPS6KB1
17 57970406 58027786 RPS6KB1*
17 57970481 58027781 RPS6KB1**
17 78518637 78940168 RPTOR
17 48556220 48563335 RSAD1
17 48556160 48563341 RSAD1*
17 26934980 26941203 RSKR
17 1837970 1928628 RTN4RL1
17 41132581 41147159 RUNDC1
17 42385926 42395238 RUNDC3A
17 42385968 42396038 RUNDC3A*
17 42376941 42385799 RUNDC3A-AS1
17 48187403 48207524 SAMD14
17 73663195 73704142 SAP30BP
17 73663417 73704139 SAP30BP*
17 26698714 26731067 SARM1
17 7529551 7531139 SAT2
17 7529551 7531194 SAT2*
17 1537151 1549026 SCARF1
17 75085388 75085575 SCARNA16
17 58308876 58309006 SCARNA20
17 7809440 7809578 SCARNA21
17 76613465 76628139 SCAT1
17 5116306 5138155 SCIMP
17 5112215 5138155 SCIMP*
17 62015913 62050278 SCN4A
17 10575790 10600850 SCO1
17 55055491 55084129 SCPEP1
17 45915057 45918639 SCRN2
17 26975373 26989207 SDF2
17 26975363 26988924 SDF2*
17 71330522 71640584 SDK2
17 26691289 26692173 SEBOX
17 75084766 75213181 SEC14L1
17 75181294 75213181 SEC14L1*
17 75137050 75213181 SEC14L1**
17 80278899 80291642 SECTM1
17 7465235 7475287 SENP3
17 7465308 7482324 SENP3-EIF4A1
17 56597610 56606828 SEPTIN4
17 56597610 56605408 SEPTIN4*
17 56597610 56609445 SEPTIN4**
17 56618944 56621689 SEPTIN4***
17 56597610 56618179 SEPTIN4****
17 56597610 56621689 SEPTIN4*****
17 56597616 56621689 SEPTIN4******
17 56597197 56634286 SEPTIN4-AS1
17 75447565 75496675 SEPTIN9
17 75401158 75496675 SEPTIN9*
17 75446830 75496675 SEPTIN9**
17 75471716 75496675 SEPTIN9***
17 75372164 75496678 SEPTIN9****
17 75277580 75496675 SEPTIN9*****
17 75369418 75496675 SEPTIN9******
17 75315596 75496678 SEPTIN9*******
17 75283972 75496678 SEPTIN9********
17 75450108 75496675 SEPTIN9*********
17 75269865 75277979 SEPTIN9-DT
17 1665353 1680859 SERPINF1
17 1666097 1680868 SERPINF1*
17 1674964 1680868 SERPINF1**
17 1665218 1680868 SERPINF1***
17 1646164 1658559 SERPINF2
17 1646319 1658559 SERPINF2*
17 27281946 27333051 SEZ6
17 27281946 27333458 SEZ6*
17 48243365 48253289 SGCA
17 78183074 78194132 SGSH
17 78183088 78194132 SGSH*
17 2240794 2284348 SGSM2
17 30367354 30369851 SH3GL1P1
17 28951335 28953825 SH3GL1P2
17 7533452 7536690 SHBG
17 7531286 7536701 SHBG*
17 7517381 7536701 SHBG**
17 7533411 7536701 SHBG***
17 11144739 11467380 SHISA6
17 11144529 11467380 SHISA6*
17 18231173 18266877 SHMT1
17 18231186 18266864 SHMT1*
17 3511533 3539544 SHPK
17 79869814 79876052 SIRT7
17 57187217 57232547 SKA2
17 46210803 46507576 SKAP1
17 26800661 26824798 SLC13A2
17 6588038 6616688 SLC13A5
17 6944940 6947411 SLC16A11
17 6939333 6943436 SLC16A13
17 80186281 80197375 SLC16A3
17 80186917 80197962 SLC16A3*
17 80192774 80197375 SLC16A3**
17 80190107 80197375 SLC16A3***
17 80193649 80197375 SLC16A3****
17 73084048 73102255 SLC16A5
17 73083859 73102255 SLC16A5*
17 66263166 66287268 SLC16A6
17 79679313 79688042 SLC25A10
17 79679265 79688046 SLC25A10*
17 4840425 4843341 SLC25A11
17 4840425 4843462 SLC25A11*
17 73269060 73285530 SLC25A19
17 73269072 73285514 SLC25A19*
17 8193378 8198661 SLC25A35
17 8192177 8198661 SLC25A35*
17 8191080 8198718 SLC25A35**
17 8193378 8198718 SLC25A35***
17 42396995 42402191 SLC25A39
17 42396992 42402238 SLC25A39*
17 78194225 78227299 SLC26A11
17 7185036 7191576 SLC2A4
17 47778304 47785326 SLC35B1
17 33519538 33521412 SLC35G3
17 7384720 7386383 SLC35G6
17 79218610 79269107 SLC38A10
17 79224670 79269107 SLC38A10*
17 70642087 71088827 SLC39A11
17 1472547 1508328 SLC43A2
17 1472561 1531710 SLC43A2*
17 1472561 1532128 SLC43A2**
17 26721660 26733230 SLC46A1
17 19437166 19482347 SLC47A1
17 19581604 19619897 SLC47A2
17 19581627 19622292 SLC47A2*
17 19581629 19619897 SLC47A2**
17 42325757 42345503 SLC4A1
17 4935896 4938727 SLC52A1
17 4935896 4938721 SLC52A1*
17 18853988 18924004 SLC5A10
17 18855477 18925908 SLC5A10*
17 18855477 18924004 SLC5A10**
17 18855477 18925878 SLC5A10***
17 28521336 28562715 SLC6A4
17 72744766 72765491 SLC9A3R1
17 33677326 33700640 SLFN11
17 33737940 33759519 SLFN12
17 33737940 33760193 SLFN12*
17 33801941 33814758 SLFN12L
17 33801941 33864880 SLFN12L*
17 33762114 33775785 SLFN13
17 33871003 33887838 SLFN14
17 33570090 33600673 SLFN5
17 61909440 61920045 SMARCD2
17 61909440 61916088 SMARCD2*
17 61909440 61919826 SMARCD2**
17 38781213 38804070 SMARCE1
17 17577340 17581002 SMCR2
17 17679999 17682843 SMCR5
17 18218606 18231370 SMCR8
17 1963132 2140141 SMG6
17 1963136 2207079 SMG6*
17 1963136 2169479 SMG6**
17 1963132 1992055 SMG6***
17 57287370 57292611 SMG8
17 73632674 73637486 SMIM5
17 73629513 73637486 SMIM5*
17 73642330 73644054 SMIM6
17 4487823 4511614 SMTNL2
17 4487301 4511614 SMTNL2*
17 62538399 62658425 SMURF2
17 28903482 28964484 SMURF2P1-LRRC37BP1
17 1682778 1733196 SMYD4
17 47006677 47022204 SNF8
17 74553845 74561430 SNHG16
17 75084724 75091068 SNHG20
17 62223329 62223669 SNHG25
17 16342300 16345340 SNHG29
17 16342300 16344525 SNHG29*
17 16342300 16373962 SNHG29**
17 33895132 33901332 SNHG30
17 37009115 37009248 SNORA21
17 37007776 37007911 SNORA21B
17 65736785 65736917 SNORA38B
17 7478030 7478165 SNORA48
17 62223698 62223831 SNORA50C
17 19460872 19461024 SNORA59A
17 19460872 19461024 SNORA59B
17 7481272 7481409 SNORA67
17 35601716 35601891 SNORA90
17 7480128 7480276 SNORD10
17 62223437 62223517 SNORD104
17 8076770 8076906 SNORD118
17 38183795 38183898 SNORD124
17 80047835 80048016 SNORD134
17 16056446 16056510 SNORD163
17 74557714 74557788 SNORD1A
17 74557189 74557275 SNORD1B
17 74554871 74554951 SNORD1C
17 19091328 19091545 SNORD3A
17 18965224 18965441 SNORD3B-1
17 18967232 18967449 SNORD3B-1*
17 18965224 18965441 SNORD3B-2
17 18967232 18967449 SNORD3B-2*
17 19093341 19093558 SNORD3C
17 19015732 19015949 SNORD3D
17 27050446 27050509 SNORD42A
17 27047567 27047634 SNORD42B
17 16343349 16343420 SNORD49A
17 16342822 16342870 SNORD49B
17 27049599 27049671 SNORD4A
17 27050698 27050772 SNORD4B
17 16344539 16344612 SNORD65
17 33900675 33900772 SNORD7
17 2233572 2233664 SNORD91A
17 2232418 2232504 SNORD91B
17 46185127 46200963 SNX11
17 46184894 46200963 SNX11*
17 46184919 46200105 SNX11**
17 76352861 76355748 SOCS3
17 76352861 76356158 SOCS3*
17 76352861 76357006 SOCS3**
17 36507726 36561846 SOCS7
17 41831105 41836159 SOST
17 7491495 7493412 SOX15
17 70117160 70122554 SOX9
17 70067182 70112157 SOX9-AS1
17 70076078 70116934 SOX9-AS1*
17 45973601 46006323 SP2
17 45975751 46018770 SP2-AS1
17 45922273 45928529 SP6
17 45922273 45933063 SP6*
17 31319868 31324895 SPACA3
17 31318864 31324895 SPACA3*
17 26904591 26926043 SPAG5
17 26926150 26944395 SPAG5-AS1
17 4862520 4871112 SPAG7
17 49039534 49124239 SPAG9
17 49039534 49198229 SPAG9*
17 48624449 48633213 SPATA20
17 48624534 48633213 SPATA20*
17 3343305 3375067 SPATA22
17 3343305 3417146 SPATA22*
17 3343305 3375041 SPATA22**
17 3343305 3375126 SPATA22***
17 3343305 3375142 SPATA22****
17 3343313 3375113 SPATA22*****
17 43331759 43339461 SPATA32
17 8650849 8661864 SPDYE4
17 20059384 20222339 SPECC1
17 19990334 20218072 SPECC1*
17 20059384 20142743 SPECC1**
17 19990334 20142743 SPECC1***
17 19912671 20222339 SPECC1****
17 7323642 7324951 SPEM1
17 7328934 7330886 SPEM2
17 7332175 7336138 SPEM3
17 74380689 74383936 SPHK1
17 74379284 74383936 SPHK1*
17 74381358 74383936 SPHK1**
17 4402175 4442330 SPNS2
17 4337234 4391499 SPNS3
17 47676245 47755525 SPOP
17 47676245 47755459 SPOP*
17 47676245 47703951 SPOP**
17 47676245 47723880 SPOP***
17 43922246 43924433 SPPL2C
17 36686265 36762205 SRCIN1
17 17714662 17740325 SREBF1
17 17714647 17740300 SREBF1*
17 17714647 17726944 SREBF1**
17 74034855 74049737 SRP68
17 74034855 74068607 SRP68*
17 74034865 74068598 SRP68**
17 2207243 2228554 SRR
17 2207236 2228558 SRR*
17 56078279 56084607 SRSF1
17 56078279 56084707 SRSF1*
17 74730196 74733413 SRSF2
17 74730196 74733493 SRSF2*
17 28000856 28088450 SSH2
17 27952956 28257246 SSH2*
17 28000856 28257246 SSH2**
17 27952956 28257058 SSH2***
17 71161148 71172772 SSTR2
17 74620844 74639839 ST6GALNAC1
17 74561458 74581942 ST6GALNAC2
17 37366793 37382198 STAC2
17 37793332 37820454 STARD3
17 37793396 37820454 STARD3*
17 40465341 40540460 STAT3
17 40440073 40463960 STAT5A
17 40439564 40463960 STAT5A*
17 40439884 40463960 STAT5A**
17 40351194 40428409 STAT5B
17 44076615 44077060 STH
17 61780191 61819159 STRADA
17 61780191 61819346 STRADA*
17 9153787 9479275 STX8
17 9153787 9479137 STX8*
17 53046125 53250993 STXBP4
17 73161680 73179054 SUMO2
17 56422538 56429562 SUPT4H1
17 26989222 27029697 SUPT6H
17 30264025 30328057 SUZ12
17 29036625 29097068 SUZ12P1
17 29036625 29103447 SUZ12P1*
17 29036625 29119848 SUZ12P1**
17 76164625 76169045 SYNGR2
17 76164661 76168801 SYNGR2*
17 35874909 35969466 SYNRG
17 47915670 47925379 TAC4
17 61678253 61685725 TACO1
17 35767310 35825759 TADA2A
17 35766976 35839830 TADA2A*
17 35766976 35825759 TADA2A**
17 35767311 35837226 TADA2A***
17 34136487 34174246 TAF15
17 61043595 61505062 TANC2
17 27717380 27878921 TAOK1
17 27717942 27878921 TAOK1*
17 3566188 3571872 TAX1BP3
17 3566186 3571973 TAX1BP3*
17 77906141 78009671 TBC1D16
17 77906141 77924652 TBC1D16*
17 77917651 77924652 TBC1D16**
17 15635590 15648098 TBC1D26
17 16826089 16836490 TBC1D27P
17 18538841 18547740 TBC1D28
17 36337527 36348621 TBC1D3
17 36284004 36295098 TBC1D3*
17 34797171 34808092 TBC1D3B
17 36337710 36348649 TBC1D3C
17 36283976 36294915 TBC1D3C*
17 36337710 36348609 TBC1D3D
17 36284016 36294915 TBC1D3D*
17 36284018 36294915 TBC1D3E
17 36337710 36348607 TBC1D3E*
17 34581084 34591994 TBC1D3F
17 34746118 34808058 TBC1D3F*
17 36284004 36294915 TBC1D3F**
17 36337710 36348621 TBC1D3F***
17 36337710 36348609 TBC1D3G
17 34746118 34756993 TBC1D3G*
17 34581084 34591982 TBC1D3G**
17 36284016 36294915 TBC1D3G***
17 34746062 34757007 TBC1D3H
17 36337654 36348623 TBC1D3H*
17 34581028 34591996 TBC1D3H**
17 36284002 36294971 TBC1D3H***
17 36337710 36348609 TBC1D3I
17 36284016 36294915 TBC1D3I*
17 36337714 36345483 TBC1D3J
17 36284016 36294915 TBC1D3K
17 36337710 36348609 TBC1D3K*
17 36337710 36348621 TBC1D3L
17 34581084 34808058 TBC1D3L*
17 36284004 36294915 TBC1D3L**
17 58039723 58096413 TBC1D3P1-DHX40P1
17 60342066 60353016 TBC1D3P2
17 25745030 25758649 TBC1D3P5
17 80709940 80903790 TBCD
17 45772629 45789429 TBKBP1
17 59477203 59486827 TBX2
17 59470816 59476967 TBX2-AS1
17 45810601 45823488 TBX21
17 59529782 59562471 TBX4
17 59533848 59562471 TBX4*
17 61934375 61941739 TCAM1P
17 37821601 37822807 TCAP
17 29226003 29233256 TEFM
17 6701312 6735048 TEKT1
17 15207128 15244914 TEKT3
17 73975320 73996667 TEN1
17 73975297 74002080 TEN1-CDK3
17 79202076 79212855 TEPSIN
17 56634038 56769406 TEX14
17 80317122 80321651 TEX19
17 62224586 62340620 TEX2
17 62224586 62308094 TEX2*
17 45380811 45400979 THCAT158
17 45380811 45401267 THCAT158*
17 38219217 38249255 THRA
17 38219217 38250120 THRA*
17 38218445 38250120 THRA**
17 46371708 46385191 THRA1/BTR
17 27400538 27402627 TIAF1
17 900368 906911 TIMM22
17 76849058 76921469 TIMP2
17 76170159 76183285 TK1
17 76170171 76183133 TK1*
17 27051365 27053949 TLCD1
17 27051365 27053251 TLCD1*
17 1606109 1613671 TLCD2
17 635785 646208 TLCD3A
17 635835 646208 TLCD3A*
17 60556184 60692841 TLK2
17 60556478 60692837 TLK2*
17 60558473 60692841 TLK2**
17 60556185 60692841 TLK2***
17 60555171 60692841 TLK2****
17 60556804 60692841 TLK2*****
17 4675180 4686506 TM4SF5
17 76108998 76128508 TMC6
17 76104855 76124836 TMC6*
17 76108998 76124875 TMC6**
17 76108999 76124836 TMC6***
17 76103477 76124836 TMC6****
17 76126851 76139049 TMC8
17 53796987 53809442 TMEM100
17 53796987 53800225 TMEM100*
17 42088555 42092331 TMEM101
17 42088555 42096815 TMEM101*
17 42088555 42100519 TMEM101**
17 7338791 7340998 TMEM102
17 7338753 7340998 TMEM102*
17 72772637 72835922 TMEM104
17 72772637 72835892 TMEM104*
17 79285064 79304474 TMEM105
17 41363893 41372057 TMEM106A
17 8075774 8079698 TMEM107
17 21101266 21117474 TMEM11
17 32906600 32966337 TMEM132E
17 26684669 26690705 TMEM199
17 10616611 10633646 TMEM220
17 10614452 10633646 TMEM220*
17 10616611 10633340 TMEM220**
17 10633093 10670369 TMEM220-AS1
17 10633093 10671347 TMEM220-AS1*
17 10633093 10718481 TMEM220-AS1**
17 76227373 76237068 TMEM235
17 76227390 76237068 TMEM235*
17 10698229 10707416 TMEM238L
17 7306294 7307416 TMEM256
17 7293045 7307450 TMEM256-PLSCR3
17 7758383 7759417 TMEM88
17 48348766 48358846 TMEM92
17 48351826 48358846 TMEM92*
17 48358941 48365216 TMEM92-AS1
17 73472617 73496533 TMEM94
17 73452715 73496533 TMEM94*
17 7258474 7260538 TMEM95
17 26646225 26655711 TMEM97
17 31254927 31268667 TMEM98
17 31255170 31271333 TMEM98*
17 38975396 38992526 TMEM99
17 38975436 38992526 TMEM99*
17 28643361 28661075 TMIGD1
17 42264339 42269297 TMUB2
17 42264570 42269297 TMUB2*
17 42264318 42269297 TMUB2**
17 26662786 26674035 TNFAIP1
17 16842394 16875432 TNFRSF13B
17 7452374 7461198 TNFSF12
17 7452374 7464918 TNFSF12-TNFSF13
17 7461608 7464925 TNFSF13
17 7284407 7293085 TNK1
17 76000317 76104916 TNRC6C
17 38632086 38657875 TNS4
17 48939586 48943715 TOB1
17 48939586 48945339 TOB1*
17 48944039 48945732 TOB1-AS1
17 52978051 53015397 TOM1L1
17 52978051 53039328 TOM1L1*
17 52978212 53039317 TOM1L1**
17 17746825 17875714 TOM1L2
17 38544776 38574148 TOP2A
17 18174742 18218308 TOP3A
17 7571719 7590808 TP53
17 7571719 7590868 TP53*
17 7571738 7590808 TP53**
17 7571719 7578811 TP53***
17 7571719 7578562 TP53****
17 27895293 27900175 TP53I13
17 27895718 27900175 TP53I13*
17 27071028 27077974 TRAF4
17 7833662 7835317 TRAPPC1
17 7833666 7835264 TRAPPC1*
17 1182955 1204272 TRARG1
17 15531279 15587625 TRIM16
17 15531279 15586265 TRIM16*
17 18601310 18639425 TRIM16L
17 18625335 18639432 TRIM16L*
17 18601310 18607860 TRIM16L**
17 18625433 18639425 TRIM16L***
17 54965269 54991410 TRIM25
17 57075564 57184241 TRIM37
17 57060009 57184241 TRIM37*
17 73870244 73874662 TRIM47
17 73885043 73893032 TRIM65
17 3468739 3499125 TRPV1
17 3468739 3496171 TRPV1*
17 3468739 3512705 TRPV1**
17 3468739 3500336 TRPV1***
17 16318884 16340317 TRPV2
17 3413795 3461106 TRPV3
17 73512608 73520816 TSEN54
17 79609330 79615785 TSPAN10
17 79604221 79615779 TSPAN10*
17 56378591 56406156 TSPOAP1
17 56402810 56431088 TSPOAP1-AS1
17 56406298 56431088 TSPOAP1-AS1*
17 56406965 56431088 TSPOAP1-AS1**
17 56414562 56431088 TSPOAP1-AS1***
17 2225689 2239751 TSR1
17 15903137 15932718 TTC19
17 40086869 40118521 TTC25
17 46839595 46894591 TTLL6
17 46839595 46894452 TTLL6*
17 46839592 46871686 TTLL6**
17 72211768 72258157 TTYH2
17 72209709 72258157 TTYH2*
17 72244504 72258157 TTYH2**
17 57936840 57970306 TUBD1
17 57936840 57970304 TUBD1*
17 40761700 40767256 TUBG1
17 40811301 40819024 TUBG2
17 18684495 18710027 TVP23B
17 18684495 18704742 TVP23B*
17 18684307 18710026 TVP23B**
17 18684626 18710026 TVP23B***
17 18692347 18710026 TVP23B****
17 15405577 15466945 TVP23C
17 15440293 15466797 TVP23C*
17 15339331 15466797 TVP23C-CDRT4
17 6544379 6547861 TXNDC17
17 74261428 74267379 UBALD2
17 16284410 16286059 UBB
17 16284603 16286059 UBB*
17 16284654 16286059 UBB**
17 16284778 16286059 UBB***
17 16284106 16286059 UBB****
17 16284404 16286054 UBB*****
17 21729600 21731762 UBBP4
17 4172511 4269969 UBE2G1
17 74385536 74449234 UBE2O
17 46985768 47006418 UBE2Z
17 42282408 42298672 UBTF
17 42282408 42298250 UBTF*
17 42282408 42297043 UBTF**
17 19674142 19771249 ULK2
17 26873725 26879642 UNC119
17 26873724 26879646 UNC119*
17 73823306 73840485 UNC13D
17 33474835 33516362 UNC45B
17 33475282 33516364 UNC45B*
17 73780919 73790279 UNK
17 73780886 73821880 UNK*
17 72912174 72919350 USH1G
17 20902908 20946324 USP22
17 58254688 58469494 USP32
17 16690205 16707819 USP32P1
17 18414575 18424566 USP32P2
17 20313828 20336381 USP32P3
17 76783462 76836896 USP36
17 76791733 76836896 USP36*
17 76791733 76837521 USP36**
17 9548833 9633003 USP43
17 9548853 9633003 USP43*
17 5032103 5078286 USP6
17 5019326 5078286 USP6*
17 49337906 49375292 UTP18
17 30187922 30228727 UTP6
17 80329640 80335334 UTS2R
17 8062464 8066194 VAMP2
17 8062466 8066266 VAMP2*
17 41166623 41174402 VAT1
17 56048913 56065615 VEZF1
17 4688579 4689659 VMO1
17 57785014 57919616 VMP1
17 40925466 40931617 VPS25
17 411907 618079 VPS53
17 435205 618079 VPS53*
17 26694304 26697328 VTN
17 73841779 73851416 WBP2
17 73841779 73852517 WBP2*
17 80572437 80606320 WDR45B
17 1627997 1641879 WDR81
17 1619816 1641893 WDR81*
17 1619816 1641879 WDR81**
17 58160926 58165828 WFDC21P
17 48911944 48919714 WFIKKN2
17 48912946 48919714 WFIKKN2*
17 38375555 38440388 WIPF2
17 66417421 66453665 WIPI1
17 66417421 66453637 WIPI1*
17 40932627 40949084 WNK4
17 44839871 44896058 WNT3
17 44928948 44964102 WNT9B
17 44928948 44957926 WNT9B*
17 7591794 7606820 WRAP53
17 7591666 7606820 WRAP53*
17 7590746 7606820 WRAP53**
17 7589388 7606820 WRAP53***
17 25621139 25642952 WSB1
17 5973933 6027747 WSCD1
17 6659364 6678964 XAF1
17 6658765 6678964 XAF1*
17 48423486 48438546 XYLT2
17 7191581 7197958 YBX2
17 57409015 57479090 YPEL2
17 1247833 1303556 YWHAE
17 1247568 1303516 YWHAE*
17 36202572 36244363 YWHAEP7
17 74075262 74078887 ZACN
17 7362696 7382950 ZBTB4
17 7362696 7387568 ZBTB4*
17 4981761 4999669 ZFP3
17 4643127 4649407 ZMYND15
17 4643309 4649414 ZMYND15*
17 11880755 11900792 ZNF18
17 11880755 11900827 ZNF18*
17 11880755 11900689 ZNF18**
17 30677156 30697468 ZNF207
17 30677175 30708904 ZNF207*
17 5009028 5019743 ZNF232
17 5009028 5015569 ZNF232*
17 5009028 5026337 ZNF232**
17 5009028 5026411 ZNF232***
17 5015229 5017677 ZNF232-AS1
17 15603065 15624100 ZNF286A
17 18561742 18585627 ZNF286B
17 16450276 16472526 ZNF287
17 16450267 16472518 ZNF287*
17 40177593 40250491 ZNF385C
17 5082829 5095163 ZNF594
17 16524047 16557164 ZNF624
17 47366591 47439612 ZNF652
17 47366567 47439612 ZNF652*
17 47366567 47439835 ZNF652**
17 80787309 80797898 ZNF750
17 33288558 33290796 ZNF830
17 34842524 34851665 ZNHIT3
17 34842524 34855156 ZNHIT3*
17 34842470 34851665 ZNHIT3**
17 38024454 38034149 ZPBP2
17 15879874 15903018 ZSWIM7
17 3907738 4046324 ZZEF1
18 19230862 19284735 ABHD3
18 19230857 19244175 ABHD3*
18 47308533 47339903 ACAA2
18 904871 912173 ADCYAP1
18 905366 912173 ADCYAP1*
18 77867145 77898228 ADNP2
18 12328942 12377226 AFG3L2
18 5142909 5197751 AKAIN1
18 5142909 5197256 AKAIN1*
18 56148481 56296323 ALPK2
18 9137560 9285983 ANKRD12
18 9136778 9285983 ANKRD12*
18 14179095 14227049 ANKRD20A5P
18 21178889 21242875 ANKRD29
18 14748170 14854258 ANKRD30B
18 14748170 14817090 ANKRD30B*
18 12093841 12129748 ANKRD62
18 10454631 10489946 APCDD1
18 24432001 24445767 AQP4
18 24432001 24442874 AQP4*
18 24432007 24445671 AQP4**
18 24445271 24515910 AQP4-AS1
18 6729714 6898720 ARHGAP28
18 6729714 6915712 ARHGAP28*
18 6834483 6915712 ARHGAP28**
18 31158182 31331158 ASXL3
18 43664109 43678319 ATP5F1A
18 43660213 43678262 ATP5F1A*
18 43664109 43684199 ATP5F1A**
18 55313658 55470547 ATP8B1
18 76829393 77138282 ATP9B
18 29202208 29264544 B4GALT6
18 29202208 29266006 B4GALT6*
18 60790578 60987002 BCL2
18 60985186 60987002 BCL2*
18 54814317 54817641 BOD1L2
18 45778671 45779208 C18orf12
18 13239541 13242075 C18orf15
18 33552587 33559250 C18orf21
18 33552641 33559241 C18orf21*
18 43753987 43846955 C18orf25
18 43753999 43846955 C18orf25*
18 47003612 47013604 C18orf32
18 51884286 51908405 C18orf54
18 51884275 51908404 C18orf54*
18 12200777 12224709 C18orf61
18 71983073 72026424 C18orf63
18 20714527 20840434 CABLES1
18 20715726 20840434 CABLES1*
18 20735788 20840434 CABLES1**
18 21719025 21741564 CABYR
18 21718919 21740033 CABYR*
18 21719447 21741564 CABYR**
18 70203915 70211577 CBLN2
18 2652168 2655394 CBX3P2
18 57098170 57364655 CCBE1
18 66465316 66722426 CCDC102B
18 66382452 66722426 CCDC102B*
18 30517369 31020704 CCDC178
18 30517369 31021004 CCDC178*
18 30517369 31020535 CCDC178**
18 52568739 52626692 CCDC68
18 52568739 52625279 CCDC68*
18 67520509 67624035 CD226
18 67520509 67615109 CD226*
18 64168321 64271327 CDH19
18 25530929 25757094 CDH2
18 25530929 25616605 CDH2*
18 59000662 59223010 CDH20
18 63418247 63557572 CDH7
18 63418247 63531361 CDH7*
18 63417487 63552372 CDH7**
18 34823007 35145761 CELF4
18 34823007 35065755 CELF4*
18 35098241 35145761 CELF4**
18 12991360 13125035 CEP192
18 12672623 12702722 CEP76
18 12672625 12702776 CEP76*
18 12661954 12702776 CEP76**
18 580379 582114 CETN1
18 47753563 47792865 CFAP53
18 11851411 11854443 CHMP1B
18 2943210 2946621 CHORDC1P4
18 24486444 24765272 CHST9
18 12254359 12277594 CIDEA
18 616671 650293 CLUL1
18 596997 650293 CLUL1*
18 616699 650293 CLUL1**
18 596987 650293 CLUL1***
18 72201734 72254447 CNDP1
18 72163597 72190689 CNDP2
18 72166822 72190689 CNDP2*
18 72166580 72190689 CNDP2**
18 316736 500701 COLEC12
18 33759963 33767398 COSMOC
18 56962633 56985881 CPLX4
18 19993561 19997878 CTAGE1
18 77439802 77516625 CTDP1
18 77439802 77514503 CTDP1*
18 77441429 77514510 CTDP1**
18 46065401 46389586 CTIF
18 14477950 14498705 CXADRP3
18 47808712 47814692 CXXC1
18 71918080 71959198 CYB5A
18 14337421 14342523 CYP4F35P
18 49866566 51062268 DCC
18 72102009 72124543 DIPK1C
18 3496029 3874767 DLGAP1
18 3496029 3874760 DLGAP1*
18 3496029 3874302 DLGAP1**
18 3496029 3845358 DLGAP1***
18 3496029 4455307 DLGAP1****
18 3502142 3845358 DLGAP1*****
18 3502142 4455266 DLGAP1******
18 3594111 3597377 DLGAP1-AS1
18 3603734 3610087 DLGAP1-AS2
18 3878179 3897069 DLGAP1-AS3
18 3962352 4013943 DLGAP1-AS4
18 4264601 4296000 DLGAP1-AS5
18 67068123 67516322 DOK6
18 28709213 28742819 DSC1
18 28638808 28682384 DSC2
18 28569330 28622708 DSC3
18 28569330 28622781 DSC3*
18 28681550 28742752 DSCAS
18 65173823 65183957 DSEL
18 28898122 28939209 DSG1
18 28923330 28933899 DSG1-AS1
18 28923330 29006951 DSG1-AS1*
18 29078139 29128970 DSG2
18 29122108 29136874 DSG2-AS1
18 29027703 29058665 DSG3
18 28956739 28994871 DSG4
18 32073275 32448776 DTNA
18 32173298 32471808 DTNA*
18 32290261 32448776 DTNA**
18 32073253 32471808 DTNA***
18 32398246 32471808 DTNA****
18 32335939 32448776 DTNA*****
18 32335939 32471808 DTNA******
18 32398344 32448776 DTNA*******
18 32398344 32471808 DTNA********
18 32073275 32409287 DTNA*********
18 32173298 32409287 DTNA**********
18 32397925 32471808 DTNA***********
18 46562756 46987015 DYM
18 52254989 52266724 DYNAP
18 52258475 52266724 DYNAP*
18 48494409 48514491 ELAC1
18 44558942 44561988 ELOA2
18 33709861 33760520 ELP2
18 2847003 2916001 EMILIN2
18 670317 712630 ENOSF1
18 670319 712664 ENOSF1*
18 5392385 5630662 EPB41L3
18 5392385 5521378 EPB41L3*
18 5392385 5543996 EPB41L3**
18 5392385 5628990 EPB41L3***
18 5392385 5540423 EPB41L3****
18 43427573 43547295 EPG5
18 19109244 19180665 ESCO1
18 13663345 13726557 FAM210A
18 71740602 71815069 FBXO15
18 55211608 55253934 FECH
18 33877675 34360183 FHOD3
18 8695853 8707619 GACAT2
18 33160885 33291798 GALNT1
18 33161703 33291798 GALNT1*
18 33161444 33291798 GALNT1**
18 74961803 74989854 GALR1
18 3466247 3478976 GAPLINC
18 29843484 30050845 GAREM1
18 19749549 19782491 GATA6
18 19746858 19748929 GATA6-AS1
18 11751470 11885683 GNAL
18 11857751 11885683 GNAL*
18 11689262 11885683 GNAL**
18 11751591 11885683 GNAL***
18 11752083 11885683 GNAL****
18 18822202 19106073 GREB1L
18 56887389 56898002 GRP
18 68297754 68318190 GTSCR1
18 43684350 43708299 HAUS1
18 44633780 44676871 HDHD2
18 61616534 61629069 HMSD
18 22040600 22059925 HRH4
18 22040600 22059938 HRH4*
18 77724642 77730822 HSBP1L1
18 44679205 44702735 IER3IP1
